Customer ID,Age,Gender,Location,Income Level,Purchase Date, Purchase Value ,Items Purchased,Quantity,First Purchase Date,Last Purchase Date,Time Since Last Purchase, Total Spending , Average Order Value ,Number of Purchases,Average Time Between Purchases,Repeat Purchase Rate,Website Visits,Click-Through Rate,Time Spent on Website
5162,22,Female,West Christianville,Medium,17-12-2022, $279.33 ,Tablet,5,18-07-2022,22-08-2022,159," $4,763.60 ", $952.72 ,3,63.33,70%,49,0.01,437
8038,46,Male,Howardborough,High,13-10-2022, $277.98 ,Camera,1,12-05-2022,01-08-2022,170, $330.47 , $330.47 ,10,34.6,63%,20,0.05,342
8515,52,Male,North Camerontown,High,12-10-2022, $170.14 ,Smartwatch,5,28-07-2021,15-04-2023,-60," $4,952.05 ", $990.41 ,9,75,39%,50,0.07,525
7232,50,Female,Lake Ryanside,Medium,10-07-2022, $497.14 ,Headphones,1,14-06-2022,03-07-2022,247," $4,776.93 "," $4,776.93 ",7,48.71,97%,22,0.06,564
8526,58,Male,Port Kimberlyburgh,High,15-05-2023, $427.28 ,Smartwatch,2,28-08-2021,10-12-2022,146," $4,188.90 "," $2,094.45 ",6,91.33,42%,43,0.04,472
5058,58,Female,Elizabethburgh,Low,30-11-2022, $323.03 ,Camera,1,24-10-2022,21-06-2023,-69," $3,415.95 "," $3,415.95 ",9,23.67,51%,3,0.02,551
3597,50,Male,Carrollview,Low,15-08-2022, $449.86 ,Smartphone,4,11-01-2022,30-09-2022,142," $3,752.90 ", $938.23 ,1,531,57%,26,0.05,500
2663,35,Female,Lake Angela,High,10-02-2023, $303.84 ,Tablet,2,16-09-2021,02-03-2023,14, $920.39 , $460.19 ,1,550,12%,13,0.09,32
7691,50,Male,North Dakotachester,High,31-12-2022, $467.80 ,Camera,2,14-11-2021,03-05-2022,339, $721.13 , $360.56 ,8,56.5,13%,5,0.04,580
7340,24,Female,West Patrickborough,Low,19-08-2022, $29.69 ,Laptop,2,28-05-2022,16-01-2023,78," $3,072.35 "," $1,536.17 ",8,35.88,56%,20,0.04,193
3902,34,Female,West Kenneth,Medium,20-03-2023, $374.76 ,Smartwatch,1,24-09-2022,09-11-2022,85," $3,532.60 "," $3,532.60 ",8,20.12,63%,25,0.03,59
8886,24,Female,Davisland,Low,02-02-2023, $83.70 ,Smartphone,3,04-01-2022,08-06-2023,-79," $1,107.97 ", $369.32 ,8,52,4%,8,0.09,194
8520,61,Female,Travisfurt,High,14-02-2023, $423.60 ,Headphones,1,05-01-2022,20-11-2022,87," $4,931.84 "," $4,931.84 ",9,57.22,66%,2,0.07,478
2520,58,Male,Rodriguezstad,Low,26-10-2022, $67.84 ,Smartwatch,2,28-07-2021,29-05-2022,272," $1,494.42 ", $747.21 ,2,312.5,55%,41,0.02,514
8157,33,Female,South Feliciatown,High,26-02-2023, $84.67 ,Tablet,4,21-09-2021,14-08-2022,172," $2,465.41 ", $616.35 ,3,160,26%,45,0.02,132
5080,33,Female,Lake Tabitha,Low,06-04-2023, $427.72 ,Smartwatch,4,25-11-2021,31-12-2021,497," $2,488.34 ", $622.09 ,6,71,46%,30,0.04,245
6413,63,Male,Vanessaland,Low,11-10-2022, $67.03 ,Smartwatch,1,19-06-2023,25-06-2023,-59," $3,201.23 "," $3,201.23 ",10,-9.8,57%,32,0.09,340
6843,64,Male,Jamesberg,High,09-01-2023, $89.34 ,Headphones,2,17-11-2022,18-02-2023,89," $1,358.73 ", $679.37 ,1,186,19%,43,0.09,61
5822,52,Male,East Dennismouth,Low,16-01-2023, $483.02 ,Headphones,4,16-07-2021,29-07-2021,641," $4,306.14 "," $1,076.54 ",7,91,74%,41,0.08,192
3948,49,Female,Bushside,Low,18-02-2023, $178.63 ,Laptop,1,09-03-2023,09-06-2023,-119," $1,079.19 "," $1,079.19 ",1,-36,92%,17,0.01,430
5740,40,Female,Hernandezside,Medium,31-10-2022, $280.16 ,Laptop,4,25-01-2023,06-05-2023,-40," $1,649.30 ", $412.32 ,9,1.67,60%,14,0.03,554
3983,48,Female,Diazmouth,High,09-08-2022, $169.08 ,Headphones,5,29-12-2022,16-04-2023,-101, $520.80 , $104.16 ,6,8.67,75%,45,0.05,251
7598,30,Female,Rodneymouth,Medium,21-06-2023, $250.50 ,Camera,4,05-09-2021,03-10-2022,177," $4,655.48 "," $1,163.87 ",3,207.33,14%,29,0.09,379
9914,53,Male,Holdenland,Medium,26-06-2023, $212.16 ,Laptop,2,27-07-2021,30-07-2021,523," $2,067.24 "," $1,033.62 ",2,301.5,43%,19,0.02,317
2027,48,Male,Howefort,Medium,17-10-2022, $446.32 ,Laptop,4,03-05-2023,11-05-2023,-108," $1,486.81 ", $371.70 ,8,2.88,14%,48,0.09,501
2876,42,Female,New Jenniferchester,Low,06-10-2022, $262.85 ,Smartphone,3,21-02-2022,02-04-2022,314," $4,894.78 "," $1,631.59 ",10,44,65%,29,0.01,404
1031,33,Female,Samanthafurt,High,26-11-2022, $342.15 ,Smartphone,3,15-04-2022,25-07-2022,170," $1,773.57 ", $591.19 ,2,139,30%,24,0.03,89
6231,40,Female,South Joshuaview,Medium,10-08-2022, $150.64 ,Smartphone,3,09-01-2022,11-07-2022,296, $841.01 , $280.34 ,7,66.14,4%,42,0.09,363
6931,50,Female,South Ryanstad,High,20-12-2022, $68.56 ,Laptop,3,15-05-2022,30-11-2022,33," $2,881.23 ", $960.41 ,7,49.29,14%,26,0.02,520
4418,41,Female,North Deborah,High,19-12-2022, $69.26 ,Smartphone,4,12-09-2021,05-03-2022,438," $2,884.39 ", $721.10 ,9,70,27%,11,0.02,417
1963,46,Female,Port David,Low,13-04-2023, $431.93 ,Laptop,5,05-01-2022,02-10-2022,159," $2,886.99 ", $577.40 ,10,49.8,28%,6,0.04,351
7973,20,Male,Baileymouth,Medium,16-05-2023, $15.82 ,Smartphone,3,13-01-2022,30-05-2023,-26," $4,756.23 "," $1,585.41 ",9,52.56,19%,30,0.07,148
9543,20,Male,New Tina,Low,04-12-2022, $90.88 ,Smartphone,5,14-04-2022,17-06-2023,-106," $1,210.36 ", $242.07 ,9,40.22,18%,39,0.08,176
6523,60,Female,Elizabethburgh,Medium,10-05-2023, $87.04 ,Smartwatch,2,22-01-2022,24-11-2022,66," $1,937.64 ", $968.82 ,9,44.67,7%,18,0.09,195
5737,63,Male,Lindachester,Medium,21-12-2022, $19.71 ,Laptop,4,15-09-2021,12-11-2022,200," $1,477.30 ", $369.32 ,2,260,59%,8,0.02,316
2088,24,Female,Youngchester,High,17-02-2023, $148.30 ,Smartwatch,1,20-07-2021,03-02-2022,441," $4,425.54 "," $4,425.54 ",4,157.5,49%,3,0.05,418
2461,51,Female,West Crystal,Low,18-02-2023, $359.30 ,Smartphone,1,29-04-2023,13-05-2023,-131," $3,517.77 "," $3,517.77 ",8,2,26%,17,0.01,303
1170,42,Male,New Matthewton,Medium,16-05-2023, $358.09 ,Smartwatch,4,25-02-2022,30-04-2022,386," $2,782.22 ", $695.55 ,3,159.67,43%,14,0.07,251
1552,62,Female,Kathrynburgh,Medium,25-12-2022, $357.36 ,Headphones,5,24-01-2023,06-05-2023,-14, $464.77 , $92.95 ,2,-7,31%,24,0.04,531
4242,34,Male,New Jimmymouth,Medium,10-10-2022, $462.88 ,Camera,4,19-11-2021,24-03-2022,382, $127.70 , $31.93 ,8,69.62,61%,37,0.05,282
8264,62,Male,Ritahaven,High,20-09-2022, $213.29 ,Laptop,1,21-12-2021,19-05-2022,252," $2,957.12 "," $2,957.12 ",3,156.67,26%,24,0.01,444
6218,51,Female,South Douglas,High,19-08-2022, $122.71 ,Smartwatch,1,26-01-2022,26-06-2023,-148," $2,146.03 "," $2,146.03 ",2,255.5,81%,6,0.07,492
7910,58,Female,Coleland,High,20-08-2022, $395.53 ,Tablet,5,03-04-2023,14-04-2023,-92," $2,182.32 ", $436.46 ,4,-3.25,16%,28,0.06,367
9765,60,Female,North Patricialand,High,09-01-2023, $151.46 ,Smartphone,1,28-07-2021,03-06-2022,257," $3,728.67 "," $3,728.67 ",8,73.62,90%,26,0.03,133
9000,26,Male,Smithmouth,Low,04-03-2023, $455.59 ,Smartwatch,3,17-07-2022,04-09-2022,126," $1,212.69 ", $404.23 ,7,36.29,96%,40,0.03,112
7202,45,Male,Ericland,High,19-09-2022, $43.76 ,Tablet,2,13-08-2022,03-06-2023,6," $3,199.17 "," $1,599.59 ",2,147.5,53%,8,0.09,392
4531,40,Male,Port Bryanport,Low,09-02-2023, $319.42 ,Camera,1,16-11-2022,21-11-2022,57, $333.51 , $333.51 ,4,30.25,41%,49,0.09,147
4702,32,Female,Cooperhaven,Low,15-07-2022, $360.17 ,Smartwatch,1,22-09-2022,08-06-2023,-25," $2,575.41 "," $2,575.41 ",5,32.4,79%,8,0.06,588
8395,62,Male,South Natalie,Medium,23-10-2022, $143.52 ,Camera,1,07-12-2022,01-02-2023,116," $4,577.83 "," $4,577.83 ",6,21.33,91%,5,0.03,158
1278,64,Male,Port Justin,Low,06-03-2023, $420.85 ,Smartphone,5,27-07-2022,23-06-2023,-100," $1,279.48 ", $255.90 ,3,88,85%,44,0.09,308
6373,38,Female,Stacieshire,High,08-04-2023, $16.36 ,Tablet,1,02-03-2022,19-07-2022,251," $3,336.97 "," $3,336.97 ",4,91.25,70%,19,0.07,549
3289,50,Male,West Kariland,Low,03-08-2022, $120.52 ,Headphones,2,17-03-2022,03-07-2022,253," $1,151.18 ", $575.59 ,10,36.6,27%,24,0.06,430
2604,32,Female,East Vincent,High,27-04-2023, $268.93 ,Tablet,3,09-01-2023,09-04-2023,-93," $3,686.84 "," $1,228.95 ",8,9.12,60%,16,0.06,210
9387,35,Female,North Christian,Medium,05-10-2022, $429.01 ,Tablet,5,19-11-2022,11-06-2023,-109," $3,818.35 ", $763.67 ,7,11.86,33%,33,0.05,579
1915,21,Female,Port Rebecca,Low,17-05-2023, $170.28 ,Headphones,3,11-06-2022,09-07-2022,266," $2,642.40 ", $880.80 ,8,33.62,90%,17,0.08,362
3563,32,Male,New Kaitlynfort,Medium,12-11-2022, $228.55 ,Headphones,3,29-08-2022,08-01-2023,66," $2,521.37 ", $840.46 ,3,96.33,10%,47,0.07,86
7616,63,Male,Jenniferfort,Low,26-02-2023, $272.42 ,Headphones,4,21-05-2023,26-05-2023,-39," $4,605.08 "," $1,151.27 ",8,-1,89%,18,0.02,106
6603,59,Female,Lake Ashleeton,Medium,04-12-2022, $456.89 ,Smartphone,1,23-03-2023,23-06-2023,-45," $2,353.02 "," $2,353.02 ",8,3.5,85%,25,0.02,397
2829,29,Male,Matthewbury,Low,08-12-2022, $109.85 ,Smartphone,5,27-04-2022,20-08-2022,283, $238.78 , $47.76 ,9,28.22,79%,33,0.04,276
8931,65,Female,Joannaport,Low,01-06-2023, $217.04 ,Smartwatch,1,15-05-2022,10-01-2023,61," $2,520.17 "," $2,520.17 ",1,278,86%,15,0.08,381
9887,53,Male,South Davidberg,High,18-06-2023, $431.78 ,Smartwatch,4,29-07-2022,08-11-2022,184," $2,328.19 ", $582.05 ,2,149.5,39%,17,0.05,97
4789,32,Male,New Kevin,High,26-12-2022, $70.79 ,Laptop,3,13-05-2022,15-09-2022,222, $944.86 , $314.95 ,5,67.2,74%,45,0.08,144
3386,40,Female,New Andrewburgh,Low,01-02-2023, $446.65 ,Smartwatch,4,09-06-2022,27-10-2022,87, $243.76 , $60.94 ,5,65.4,66%,31,0.09,321
8388,19,Female,West Christopher,Medium,18-09-2022, $408.70 ,Camera,2,10-01-2023,08-03-2023,-48," $3,816.44 "," $1,908.22 ",4,23.25,61%,1,0.02,517
7841,29,Male,Parkershire,High,21-08-2022, $152.17 ,Smartphone,3,10-10-2021,28-02-2023,89," $4,690.21 "," $1,563.40 ",9,68.33,60%,6,0.03,343
6386,55,Female,Charlesborough,Low,06-10-2022, $49.06 ,Camera,1,14-04-2023,06-05-2023,-3," $1,012.57 "," $1,012.57 ",10,4.1,68%,34,0.1,448
8654,53,Male,East Andrewshire,Low,07-12-2022, $211.94 ,Smartphone,4,31-03-2023,24-04-2023,-8," $1,783.56 ", $445.89 ,9,6.22,69%,23,0.04,535
5366,28,Female,Port Kayla,Low,21-12-2022, $195.11 ,Smartphone,4,28-07-2022,05-05-2023,-74," $4,905.98 "," $1,226.49 ",10,30.2,44%,37,0.05,342
4971,19,Male,West Mariaville,High,05-12-2022, $92.38 ,Smartwatch,5,13-10-2022,07-06-2023,-48," $3,946.69 ", $789.34 ,8,31.38,28%,46,0.09,386
3332,43,Male,North Ashlee,High,21-06-2023, $489.84 ,Smartwatch,5,21-07-2022,02-10-2022,163," $3,523.97 ", $704.79 ,2,105,74%,44,0.02,48
3871,32,Male,Port Richard,Low,31-08-2022, $32.31 ,Headphones,3,03-11-2021,09-09-2022,141," $4,847.30 "," $1,615.77 ",8,61,53%,48,0.03,375
4795,40,Female,Hernandezside,Medium,15-09-2022, $266.55 ,Camera,5,08-09-2022,23-01-2023,70," $4,266.45 ", $853.29 ,9,23.56,81%,8,0.01,247
2992,36,Male,New Matthew,Low,01-06-2023, $215.76 ,Smartphone,5,27-04-2022,29-07-2022,172," $1,204.91 ", $240.98 ,8,37.88,89%,5,0.08,430
6964,21,Female,Lake Mistychester,Low,11-07-2022, $121.35 ,Laptop,1,26-04-2022,15-08-2022,161," $2,406.74 "," $2,406.74 ",5,84.4,26%,2,0.08,524
5842,48,Female,East Cole,High,30-03-2023, $371.51 ,Tablet,5,10-10-2022,04-11-2022,59," $2,474.34 ", $494.87 ,2,88.5,30%,33,0.01,249
6605,58,Female,East Michael,Low,20-06-2023, $278.70 ,Tablet,2,26-05-2023,29-05-2023,-47, $873.69 , $436.85 ,5,-14.8,42%,29,0.06,115
4496,29,Male,Port Henry,Low,13-10-2022, $98.80 ,Headphones,2,08-06-2023,12-06-2023,-156," $4,275.61 "," $2,137.80 ",5,-29.4,65%,20,0.08,506
1763,35,Male,North Gwendolynside,Low,29-06-2022, $73.23 ,Laptop,3,25-11-2021,07-06-2023,-110," $1,131.18 ", $377.06 ,10,47.2,9%,49,0.09,516
8245,20,Female,Floresstad,High,09-06-2023, $141.43 ,Tablet,2,27-03-2023,08-06-2023,16," $2,322.66 "," $1,161.33 ",1,-64,8%,3,0.07,43
7423,61,Male,Thomasberg,High,04-09-2022, $282.75 ,Smartwatch,2,08-01-2022,10-02-2023,30," $3,452.92 "," $1,726.46 ",10,37.8,47%,17,0.02,323
3364,61,Male,Gilmoreshire,Low,10-08-2022, $309.42 ,Headphones,1,25-09-2021,23-11-2021,512, $893.45 , $893.45 ,9,65.56,48%,18,0.02,291
9923,35,Female,Port Michaelshire,High,30-09-2022, $208.53 ,Laptop,5,12-02-2022,03-03-2022,369, $258.82 , $51.76 ,4,100.25,31%,28,0.05,262
5742,43,Female,Austinfort,High,29-11-2022, $11.79 ,Headphones,1,12-11-2022,09-06-2023,-48," $2,688.72 "," $2,688.72 ",9,17,100%,26,0.09,90
5057,36,Male,Destinystad,Medium,29-09-2022, $253.77 ,Smartwatch,5,26-02-2022,04-10-2022,129," $2,693.41 ", $538.68 ,5,82.4,2%,26,0.1,492
7561,55,Male,Smithton,High,27-02-2023, $235.47 ,Smartphone,5,09-12-2022,26-02-2023,8," $2,027.15 ", $405.43 ,10,5.9,14%,32,0.07,431
1932,36,Female,Scottfort,High,16-09-2022, $126.20 ,Smartwatch,5,05-02-2022,31-10-2022,104," $1,364.14 ", $272.83 ,3,113.67,6%,37,0.04,424
4730,33,Female,Bethville,High,30-06-2022, $210.72 ,Laptop,1,27-12-2021,21-09-2022,175," $4,153.01 "," $4,153.01 ",2,253.5,25%,49,0.03,218
3494,56,Male,Taramouth,Medium,09-05-2023, $138.16 ,Headphones,3,11-09-2021,08-08-2022,294," $4,470.09 "," $1,490.03 ",9,60.56,23%,6,0.01,183
5901,48,Female,Wattsmouth,Low,19-05-2023, $243.65 ,Tablet,1,15-07-2022,05-11-2022,229," $1,338.09 "," $1,338.09 ",8,38.62,63%,38,0.06,366
1053,35,Female,Port Amberland,High,12-10-2022, $369.94 ,Headphones,2,23-08-2021,04-10-2021,487," $3,938.88 "," $1,969.44 ",9,71.78,1%,1,0.05,312
5004,23,Male,New Charles,High,30-09-2022, $173.53 ,Headphones,2,24-03-2023,01-05-2023,-88," $4,459.90 "," $2,229.95 ",2,-16.5,36%,8,0.05,80
6861,34,Female,Port Coleview,Medium,25-06-2023, $346.91 ,Tablet,5,15-07-2022,30-07-2022,250," $4,351.75 ", $870.35 ,5,49,1%,33,0.04,441
4678,36,Male,Duncanland,Low,09-11-2022, $331.49 ,Tablet,1,19-03-2023,09-04-2023,49," $4,836.20 "," $4,836.20 ",3,6,18%,24,0.07,56
8881,33,Female,Lake Sean,Medium,11-09-2022, $70.31 ,Laptop,5,07-10-2021,29-01-2022,358," $2,995.55 ", $599.11 ,7,84.14,42%,28,0.05,107
5986,39,Male,East Jessica,Low,26-10-2022, $374.70 ,Smartphone,2,11-04-2023,24-06-2023,-131," $3,701.08 "," $1,850.54 ",1,15,2%,2,0.06,187
7945,29,Male,South Josestad,Low,06-06-2023, $252.98 ,Smartphone,1,05-08-2022,22-03-2023,-4," $3,993.81 "," $3,993.81 ",4,61.5,100%,31,0.01,451
1629,38,Male,Thompsonhaven,High,24-01-2023, $280.60 ,Headphones,5,16-12-2022,12-03-2023,105, $366.42 , $73.28 ,9,5.33,13%,14,0.03,343
6921,19,Female,Thomasview,High,11-05-2023, $201.19 ,Laptop,3,10-05-2023,10-05-2023,-22," $3,815.06 "," $1,271.69 ",7,-17.29,30%,24,0.03,447
1259,45,Female,New Brandon,Low,13-06-2023, $16.98 ,Camera,4,21-08-2021,14-01-2023,-12," $1,149.84 ", $287.46 ,10,58.9,72%,12,0.01,474
7759,20,Female,Port Micheal,High,16-12-2022, $281.04 ,Camera,1,05-07-2021,24-02-2022,336, $627.85 , $627.85 ,9,76.78,73%,18,0.06,70
5338,46,Male,Johnmouth,High,31-12-2022, $69.96 ,Tablet,1,03-07-2022,22-06-2023,-85, $288.63 , $288.63 ,2,142.5,45%,6,0.03,77
5037,41,Female,North William,Low,19-02-2023, $486.10 ,Laptop,2,24-01-2023,13-02-2023,128," $4,579.77 "," $2,289.89 ",2,39.5,54%,20,0.03,141
6033,43,Male,West Angelica,Low,16-10-2022, $93.17 ,Smartphone,1,20-09-2021,24-10-2021,437," $2,799.72 "," $2,799.72 ",2,238,11%,22,0.07,130
1586,29,Male,Howardshire,High,13-05-2023, $84.06 ,Smartphone,5,04-01-2023,29-05-2023,-81," $1,583.24 ", $316.65 ,1,102,16%,21,0.08,441
6193,27,Female,Port Amberburgh,Medium,18-03-2023, $326.87 ,Smartphone,4,24-08-2022,09-02-2023,73," $2,535.84 ", $633.96 ,10,13.2,95%,39,0.06,457
3448,22,Male,Port Todd,High,09-05-2023, $117.84 ,Headphones,5,08-04-2022,16-02-2023,-23," $3,565.13 ", $713.03 ,5,69.4,10%,47,0.07,478
7736,20,Female,New Tanyamouth,Medium,18-12-2022, $333.88 ,Headphones,5,31-01-2022,14-07-2022,217," $4,563.01 ", $912.60 ,2,242,38%,11,0.04,249
6660,31,Female,Wadeberg,Low,08-07-2022, $249.31 ,Headphones,1,23-04-2023,17-05-2023,21, $735.73 , $735.73 ,10,-3.2,70%,12,0.04,444
4586,49,Male,Acostachester,Medium,14-01-2023, $266.62 ,Smartphone,2,22-01-2023,30-05-2023,-20," $4,396.01 "," $2,198.01 ",9,12,83%,16,0.03,389
8053,46,Male,New Mariefort,High,24-05-2023, $13.83 ,Laptop,3,16-10-2021,28-04-2023,-80, $873.51 , $291.17 ,10,52.4,70%,13,0.03,373
8596,45,Male,East Leslieside,High,14-08-2022, $279.65 ,Laptop,1,09-08-2021,05-01-2022,433," $3,833.25 "," $3,833.25 ",6,97.33,74%,5,0.03,536
7611,36,Female,Port Wayne,Low,23-05-2023, $463.86 ,Laptop,1,17-06-2023,18-06-2023,-135, $801.97 , $801.97 ,3,-37,35%,6,0.04,207
8466,51,Female,Ashleyberg,High,14-08-2022, $410.69 ,Tablet,2,11-03-2023,26-06-2023,-151," $1,700.67 ", $850.34 ,8,3.62,61%,27,0.08,315
7422,31,Female,Waltermouth,Low,01-05-2023, $486.79 ,Laptop,2,20-08-2022,29-05-2023,-70," $2,263.72 "," $1,131.86 ",8,23.5,64%,15,0.07,266
9382,30,Male,Pottermouth,Low,27-05-2023, $247.68 ,Tablet,4,08-06-2022,22-09-2022,111," $1,677.31 ", $419.33 ,10,31.6,66%,3,0.08,310
3663,25,Male,Sherryhaven,Low,29-03-2023, $60.32 ,Camera,3,17-02-2023,14-06-2023,-114," $1,815.61 ", $605.20 ,3,33.33,78%,41,0.02,204
7508,48,Male,Sheilamouth,Low,02-03-2023, $135.45 ,Camera,5,15-07-2021,17-07-2022,187," $3,868.52 ", $773.70 ,6,98.33,75%,20,0.08,51
1416,54,Male,Sampsonside,Medium,25-10-2022, $207.81 ,Headphones,2,22-06-2022,13-07-2022,177," $3,676.55 "," $1,838.28 ",4,83,40%,43,0.08,248
5835,20,Female,Alexanderberg,High,03-09-2022, $483.52 ,Laptop,1,24-08-2021,25-04-2022,262, $541.00 , $541.00 ,8,82.5,81%,12,0.09,146
4951,54,Male,Lake Allisonland,High,05-02-2023, $384.26 ,Headphones,4,04-06-2023,20-06-2023,-68, $640.99 , $160.25 ,1,10,14%,12,0.04,110
2077,19,Male,Port Robert,Low,30-10-2022, $144.23 ,Headphones,2,15-06-2023,15-06-2023,-118," $3,031.91 "," $1,515.95 ",6,-24.67,42%,2,0.04,144
4656,29,Male,Freyton,Low,02-02-2023, $163.24 ,Headphones,1,04-03-2022,25-10-2022,75, $115.55 , $115.55 ,3,151,84%,24,0.09,446
2958,48,Male,Kimberlytown,Low,09-07-2022, $68.42 ,Camera,3,16-08-2022,27-10-2022,85," $4,353.58 "," $1,451.19 ",3,55.67,55%,3,0.04,57
6854,62,Female,Tinafurt,High,06-07-2022, $106.08 ,Camera,4,03-06-2022,03-05-2023,5," $4,123.14 "," $1,030.79 ",6,38.33,80%,42,0.05,233
5088,57,Female,Alejandrotown,Medium,18-08-2022, $52.99 ,Tablet,1,27-06-2022,25-11-2022,132," $4,116.57 "," $4,116.57 ",9,22.67,95%,36,0.02,301
8723,50,Male,East Heather,High,20-11-2022, $286.69 ,Smartphone,3,12-07-2021,09-08-2021,648," $4,505.60 "," $1,501.87 ",1,645,19%,35,0.02,157
1432,42,Female,Port Elaineton,High,07-03-2023, $408.68 ,Tablet,5,19-08-2021,25-01-2022,371," $2,042.01 ", $408.40 ,7,90.43,68%,26,0.06,224
7333,33,Female,North Lydiahaven,High,10-11-2022, $41.55 ,Smartwatch,4,11-11-2022,24-02-2023,13," $2,707.04 ", $676.76 ,8,18.75,65%,13,0.07,336
9416,47,Male,Heatherbury,Low,30-04-2023, $84.70 ,Smartwatch,4,12-04-2022,20-08-2022,195," $3,809.56 ", $952.39 ,7,56.86,62%,29,0.06,210
3679,27,Male,Jamesstad,Low,24-06-2023, $169.53 ,Camera,5,18-04-2022,11-09-2022,239," $1,504.63 ", $300.93 ,7,37,99%,45,0.01,373
4081,40,Male,South Jacobmouth,Low,04-11-2022, $182.11 ,Camera,5,20-09-2022,02-06-2023,-82," $3,402.77 ", $680.55 ,6,39.67,20%,2,0.08,576
1134,21,Female,East Michellestad,Low,28-11-2022, $160.13 ,Laptop,5,26-09-2022,27-10-2022,228," $2,918.84 ", $583.77 ,2,81.5,58%,23,0.04,285
3625,43,Female,Kathyburgh,Medium,12-08-2022, $184.89 ,Laptop,4,28-04-2022,12-11-2022,208," $2,704.27 ", $676.07 ,10,32.6,2%,22,0.07,162
8501,35,Male,East Jacobview,Low,18-11-2022, $307.50 ,Smartphone,1,21-03-2022,17-04-2022,267," $1,724.91 "," $1,724.91 ",6,48.33,16%,14,0.06,577
3473,50,Female,Port Dawnton,High,29-03-2023, $491.11 ,Camera,5,26-04-2022,24-07-2022,304," $4,267.17 ", $853.43 ,9,37.67,68%,26,0.06,107
3975,36,Male,Jamesberg,High,23-05-2023, $96.58 ,Smartphone,4,09-03-2023,02-05-2023,23," $4,116.91 "," $1,029.23 ",2,22,94%,40,0.04,317
6313,37,Male,West Shannon,Low,17-10-2022, $375.35 ,Laptop,4,15-10-2021,31-01-2023,-3, $148.65 , $37.16 ,7,65.71,91%,3,0.07,553
2581,29,Female,Michaelfurt,Medium,11-05-2023, $273.76 ,Headphones,2,10-08-2021,27-06-2022,199," $2,876.66 "," $1,438.33 ",5,112,68%,46,0.09,130
9823,32,Male,Torreschester,Medium,28-07-2022, $461.48 ,Headphones,1,13-12-2021,21-03-2023,-44," $4,082.25 "," $4,082.25 ",2,230,77%,12,0.02,435
2402,49,Male,East Johnfort,Low,31-10-2022, $24.27 ,Headphones,5,03-09-2022,10-05-2023,-62," $1,501.93 ", $300.39 ,5,53.2,33%,45,0.03,174
4278,34,Female,Port Tanyachester,Medium,25-06-2023, $133.89 ,Tablet,5,09-02-2022,25-04-2023,-35, $268.16 , $53.63 ,5,79.6,29%,16,0.06,183
5640,37,Female,North Brent,High,04-08-2022, $393.57 ,Headphones,2,04-10-2021,21-08-2022,232, $491.08 , $245.54 ,9,52.33,75%,33,0.08,294
7397,58,Female,West Lisa,Low,02-05-2023, $47.96 ,Tablet,1,02-02-2023,25-03-2023,83," $1,730.36 "," $1,730.36 ",7,8.43,26%,20,0.03,594
6656,44,Male,Yoderfurt,High,10-01-2023, $252.48 ,Tablet,1,07-08-2021,09-09-2022,228," $4,349.18 "," $4,349.18 ",9,59.89,17%,20,0.06,253
8808,18,Male,Port Jonathan,High,25-07-2022, $410.74 ,Smartwatch,2,24-01-2022,21-07-2022,231," $4,342.66 "," $2,171.33 ",3,132.33,67%,5,0.05,499
6235,60,Female,Hendrickston,Medium,14-08-2022, $261.74 ,Smartwatch,5,13-05-2023,16-06-2023,-3," $2,562.84 ", $512.57 ,10,-7.4,34%,13,0.06,116
7441,22,Female,Melissaside,High,10-06-2023, $297.45 ,Laptop,2,21-03-2023,20-05-2023,19," $1,614.55 ", $807.27 ,3,-15.67,74%,23,0.09,214
9681,42,Female,Normanborough,Low,03-04-2023, $356.19 ,Smartphone,4,14-11-2021,20-11-2022,132," $4,466.24 "," $1,116.56 ",5,104.6,92%,24,0.1,221
1079,56,Female,New Stevenbury,Low,21-12-2022, $69.86 ,Headphones,3,27-03-2023,15-05-2023,-77, $770.18 , $256.73 ,3,-11.33,89%,47,0.04,359
4767,60,Female,Lake Ryanberg,Medium,25-02-2023, $132.53 ,Headphones,5,09-07-2022,13-12-2022,104," $2,159.51 ", $431.90 ,4,49.5,5%,28,0.07,417
1653,45,Male,Jensenfort,Medium,15-08-2022, $431.36 ,Laptop,2,25-06-2022,14-01-2023,78," $4,352.66 "," $2,176.33 ",3,79.67,27%,24,0.02,490
2416,25,Female,Port David,High,06-01-2023, $336.81 ,Smartphone,3,07-09-2021,30-06-2022,276," $1,028.46 ", $342.82 ,3,175.33,99%,30,0.05,114
7726,37,Male,Simpsonfurt,Medium,09-11-2022, $19.93 ,Headphones,5,12-09-2022,21-09-2022,144," $3,031.24 ", $606.25 ,6,26.83,89%,35,0.1,285
7252,19,Male,Ramirezhaven,Low,30-11-2022, $317.46 ,Smartwatch,3,26-05-2023,07-06-2023,-82," $4,260.17 "," $1,420.06 ",5,0.6,9%,22,0.05,527
1434,26,Female,South Kelly,Low,28-07-2022, $269.53 ,Headphones,5,23-04-2022,06-12-2022,141," $4,560.63 ", $912.13 ,10,26.5,1%,10,0.02,574
6262,56,Male,Huntside,Low,03-08-2022, $135.42 ,Tablet,2,05-06-2023,14-06-2023,-83, $494.57 , $247.28 ,3,-15.33,12%,38,0.05,237
